GEO_ID,NAME,DP03_0051E,DP03_0052E,DP03_0053E,DP03_0054E,DP03_0055E,DP03_0056E,DP03_0057E,DP03_0058E,DP03_0059E,DP03_0060E,DP03_0061E,DP03_0062E,DP03_0063E
1400000US25009260700,Census Tract 2607; Essex County; Massachusetts,1849,75,90,81,145,272,293,240,305,209,139,72981,90927
1400000US25009260800,Census Tract 2608; Essex County; Massachusetts,2243,49,100,163,146,443,257,303,544,97,141,63750,94117
1400000US25009260900,Census Tract 2609; Essex County; Massachusetts,2154,10,48,406,98,138,296,433,408,143,174,79643,90280
1400000US25009261000,Census Tract 2610; Essex County; Massachusetts,1608,66,8,40,90,194,275,213,363,285,74,94722,101451
1400000US25009261101,Census Tract 2611.01; Essex County; Massachusetts,1917,52,11,70,17,85,261,192,461,282,486,125841,148780
1400000US25009261102,Census Tract 2611.02; Essex County; Massachusetts,1927,54,40,15,123,75,221,213,530,380,276,115062,133681
1400000US25009262100,Census Tract 2621; Essex County; Massachusetts,2710,70,36,49,122,310,182,482,474,627,358,116477,124770
1400000US25009263100,Census Tract 2631; Essex County; Massachusetts,1652,0,9,27,32,93,41,145,271,234,800,189048,231505
1400000US25009264100,Census Tract 2641; Essex County; Massachusetts,2672,59,68,105,31,11,176,290,842,342,748,135521,156980
1400000US25009265101,Census Tract 2651.01; Essex County; Massachusetts,1501,29,9,74,11,35,139,212,320,269,403,135536,157377
1400000US25009265102,Census Tract 2651.02; Essex County; Massachusetts,1687,6,64,15,63,119,173,54,242,270,681,168906,187262
1400000US25009266100,Census Tract 2661; Essex County; Massachusetts,1885,82,35,41,58,153,335,215,340,134,492,101088,140950
1400000US25009266200,Census Tract 2662; Essex County; Massachusetts,2290,32,151,90,182,144,280,226,397,471,317,107232,129944
1400000US25009266300,Census Tract 2663; Essex County; Massachusetts,1771,73,28,171,61,63,172,220,508,218,257,112819,130375
1400000US25009266400,Census Tract 2664; Essex County; Massachusetts,1599,25,126,84,74,224,214,185,303,132,232,80313,109505
1400000US25009267102,Census Tract 2671.02; Essex County; Massachusetts,1979,61,27,31,49,185,177,317,448,280,404,122083,128615
1400000US25009267103,Census Tract 2671.03; Essex County; Massachusetts,919,8,29,58,40,86,103,86,211,123,175,112546,135438
1400000US25009267104,Census Tract 2671.04; Essex County; Massachusetts,1137,69,21,81,94,71,124,253,233,113,78,83983,95555
1400000US25009268100,Census Tract 2681; Essex County; Massachusetts,916,6,32,6,0,14,41,76,104,149,488,234167,245641
1400000US25009268200,Census Tract 2682; Essex County; Massachusetts,2799,64,23,102,154,317,287,282,389,337,844,123221,176563
1400000US25009268300,Census Tract 2683; Essex County; Massachusetts,2043,66,76,152,108,169,150,187,229,311,595,114097,167597
1400000US25009268400,Census Tract 2684; Essex County; Massachusetts,2034,67,11,109,152,63,106,232,313,296,685,148500,181790
1400000US25009269100,Census Tract 2691; Essex County; Massachusetts,2588,88,12,123,105,53,118,238,437,207,1207,176196,208479
1400000US25009270100,Census Tract 2701; Essex County; Massachusetts,2428,13,14,105,61,200,148,329,590,371,597,117177,165986
1400000US25009990100,Census Tract 9901; Essex County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25011040100,Census Tract 401; Franklin County; Massachusetts,2011,74,73,96,141,257,331,245,404,191,199,77043,102805
1400000US25011040200,Census Tract 402; Franklin County; Massachusetts,1821,44,58,60,93,230,292,273,411,125,235,85069,104722
1400000US25011040300,Census Tract 403; Franklin County; Massachusetts,1271,67,36,17,74,50,206,144,367,171,139,102470,117098
1400000US25011040400,Census Tract 404; Franklin County; Massachusetts,1416,54,39,84,90,134,295,216,270,128,106,76250,95156
1400000US25011040501,Census Tract 405.01; Franklin County; Massachusetts,1594,70,47,249,198,185,309,198,240,77,21,53468,64850
1400000US25011040502,Census Tract 405.02; Franklin County; Massachusetts,1459,88,104,137,182,148,271,193,171,90,75,56384,72871
1400000US25011040600,Census Tract 406; Franklin County; Massachusetts,1925,33,41,84,101,117,264,312,365,329,279,100820,126764
1400000US25011040701,Census Tract 407.01; Franklin County; Massachusetts,1818,50,81,297,104,242,335,321,222,116,50,54700,69816
1400000US25011040702,Census Tract 407.02; Franklin County; Massachusetts,1894,51,38,134,164,147,279,253,516,226,86,89342,93493
1400000US25011040800,Census Tract 408; Franklin County; Massachusetts,2447,210,46,84,129,406,400,290,437,198,247,71798,95001
1400000US25011040900,Census Tract 409; Franklin County; Massachusetts,2350,35,32,127,103,97,510,196,693,197,360,103110,121944
1400000US25011041000,Census Tract 410; Franklin County; Massachusetts,1413,79,121,195,95,120,192,102,343,139,27,67639,75259
1400000US25011041100,Census Tract 411; Franklin County; Massachusetts,1607,18,32,87,113,132,329,198,342,189,167,87813,110187
1400000US25011041200,Census Tract 412; Franklin County; Massachusetts,1421,68,71,93,145,209,229,266,231,27,82,58860,76998
1400000US25011041301,Census Tract 413.01; Franklin County; Massachusetts,1348,69,86,236,106,177,293,153,201,18,9,50000,55913
1400000US25011041302,Census Tract 413.02; Franklin County; Massachusetts,1239,158,39,271,121,203,191,103,82,37,34,36495,51569
1400000US25011041400,Census Tract 414; Franklin County; Massachusetts,1178,124,102,226,80,175,259,89,86,37,0,36952,46997
1400000US25011041501,Census Tract 415.01; Franklin County; Massachusetts,1682,45,24,141,56,153,323,262,338,162,178,85545,109928
1400000US25011041502,Census Tract 415.02; Franklin County; Massachusetts,1604,70,106,82,105,143,209,347,276,123,143,80464,93823
1400000US25013800101,Census Tract 8001.01; Hampden County; Massachusetts,1569,22,82,115,73,268,369,124,430,44,42,62718,75250
1400000US25013800102,Census Tract 8001.02; Hampden County; Massachusetts,1766,134,186,85,157,277,435,198,192,76,26,54052,62342
1400000US25013800201,Census Tract 8002.01; Hampden County; Massachusetts,2423,162,153,145,185,203,562,247,327,303,136,69857,84584
1400000US25013800202,Census Tract 8002.02; Hampden County; Massachusetts,523,27,35,49,47,19,69,113,55,102,7,77279,83697
1400000US25013800300,Census Tract 8003; Hampden County; Massachusetts,1716,146,101,157,179,123,294,269,291,58,98,59861,76418
1400000US25013800400,Census Tract 8004; Hampden County; Massachusetts,2256,117,54,200,172,409,552,192,471,89,0,60425,65734
1400000US25013800500,Census Tract 8005; Hampden County; Massachusetts,1234,114,20,85,79,128,315,140,173,140,40,64235,87880
1400000US25013800600,Census Tract 8006; Hampden County; Massachusetts,775,99,141,87,176,63,65,63,45,6,30,28019,43716
1400000US25013800700,Census Tract 8007; Hampden County; Massachusetts,1621,293,420,266,100,161,103,67,134,12,65,18540,42068
1400000US25013800800,Census Tract 8008; Hampden County; Massachusetts,796,90,189,211,59,90,62,52,34,0,9,20781,33245
1400000US25013800900,Census Tract 8009; Hampden County; Massachusetts,1939,272,674,325,218,149,126,124,34,0,17,15539,28766
1400000US25013801101,Census Tract 8011.01; Hampden County; Massachusetts,1078,141,355,241,56,50,101,86,11,0,37,15717,35177
1400000US25013801102,Census Tract 8011.02; Hampden County; Massachusetts,672,49,94,65,18,81,155,67,108,9,26,58214,67456
1400000US25013801200,Census Tract 8012; Hampden County; Massachusetts,1093,125,235,284,234,60,52,54,21,0,28,19435,32834
1400000US25013801300,Census Tract 8013; Hampden County; Massachusetts,1746,127,392,173,128,189,251,139,173,132,42,37208,56825
1400000US25013801401,Census Tract 8014.01; Hampden County; Massachusetts,1255,136,128,72,173,322,124,60,198,13,29,39588,56207
1400000US25013801402,Census Tract 8014.02; Hampden County; Massachusetts,881,24,85,102,128,66,102,53,219,35,67,58527,86717
1400000US25013801501,Census Tract 8015.01; Hampden County; Massachusetts,2029,67,124,239,221,210,497,249,309,59,54,62228,68482
1400000US25013801502,Census Tract 8015.02; Hampden County; Massachusetts,1304,127,70,219,238,141,97,127,152,64,69,34881,69023
1400000US25013801503,Census Tract 8015.03; Hampden County; Massachusetts,1627,137,84,88,157,144,427,310,40,143,97,59327,73406
1400000US25013801601,Census Tract 8016.01; Hampden County; Massachusetts,1646,35,41,85,132,337,249,207,342,125,93,65000,85237
1400000US25013801602,Census Tract 8016.02; Hampden County; Massachusetts,1747,47,162,87,138,261,151,228,451,96,126,75637,87342
1400000US25013801603,Census Tract 8016.03; Hampden County; Massachusetts,1622,85,50,63,41,188,247,223,409,134,182,96011,108215
1400000US25013801604,Census Tract 8016.04; Hampden County; Massachusetts,1562,66,0,36,65,181,192,222,470,160,170,101357,115486
1400000US25013801605,Census Tract 8016.05; Hampden County; Massachusetts,1734,259,21,124,65,192,227,293,299,125,129,71929,85583
1400000US25013801700,Census Tract 8017; Hampden County; Massachusetts,1841,95,185,234,105,346,383,162,230,50,51,47977,64764
1400000US25013801800,Census Tract 8018; Hampden County; Massachusetts,1205,108,228,71,103,225,208,64,95,78,25,42384,57426
1400000US25013801901,Census Tract 8019.01; Hampden County; Massachusetts,1385,152,261,192,106,304,116,139,100,0,15,34288,42638
1400000US25013801902,Census Tract 8019.02; Hampden County; Massachusetts,1538,234,243,387,100,113,116,139,80,112,14,22319,45644
1400000US25013802000,Census Tract 8020; Hampden County; Massachusetts,1195,131,329,172,200,115,142,91,15,0,0,23750,30455
1400000US25013802101,Census Tract 8021.01; Hampden County; Massachusetts,2740,118,273,303,213,241,552,293,335,92,320,60463,84536
1400000US25013802200,Census Tract 8022; Hampden County; Massachusetts,1180,116,210,132,40,141,273,50,184,15,19,42262,53890
1400000US25013802300,Census Tract 8023; Hampden County; Massachusetts,2500,91,220,228,357,576,354,251,279,28,116,40162,60463
1400000US25013802400,Census Tract 8024; Hampden County; Massachusetts,1554,28,114,129,44,122,221,213,251,338,94,83991,97536
1400000US25013802500,Census Tract 8025; Hampden County; Massachusetts,2658,28,40,188,187,175,567,439,565,157,312,81626,105633
1400000US25013802601,Census Tract 8026.01; Hampden County; Massachusetts,2758,257,239,215,165,234,376,355,713,170,34,63734,76410
1400000US25013802602,Census Tract 8026.02; Hampden County; Massachusetts,878,29,17,49,64,127,183,128,189,68,24,70278,81427
1400000US25013810100,Census Tract 8101; Hampden County; Massachusetts,2866,125,137,213,124,198,486,560,441,233,349,80000,101511
1400000US25013810200,Census Tract 8102; Hampden County; Massachusetts,1210,97,25,120,121,69,270,227,124,76,81,68571,78358
1400000US25013810300,Census Tract 8103; Hampden County; Massachusetts,1470,44,35,45,112,149,254,216,342,117,156,88750,106475
1400000US25013810403,Census Tract 8104.03; Hampden County; Massachusetts,1988,99,55,175,173,312,403,233,325,103,110,56635,74737
1400000US25013810404,Census Tract 8104.04; Hampden County; Massachusetts,1413,90,26,117,108,54,250,132,258,224,154,88882,109361
1400000US25013810412,Census Tract 8104.12; Hampden County; Massachusetts,2479,118,19,170,178,308,463,350,530,191,152,73350,91379
1400000US25013810414,Census Tract 8104.14; Hampden County; Massachusetts,2622,123,60,152,126,209,295,453,292,308,604,91510,127567
1400000US25013810601,Census Tract 8106.01; Hampden County; Massachusetts,2033,128,75,215,151,270,321,322,374,32,145,67847,78814
1400000US25013810602,Census Tract 8106.02; Hampden County; Massachusetts,1155,15,39,78,81,101,132,149,214,159,187,96250,142895
1400000US25013810700,Census Tract 8107; Hampden County; Massachusetts,2624,153,236,475,83,164,434,298,496,220,65,64018,70841
1400000US25013810800,Census Tract 8108; Hampden County; Massachusetts,1894,216,208,162,120,278,255,204,301,33,117,49111,72551
1400000US25013810901,Census Tract 8109.01; Hampden County; Massachusetts,871,17,140,102,65,171,113,78,146,31,8,41250,60253
1400000US25013810902,Census Tract 8109.02; Hampden County; Massachusetts,1818,131,37,170,129,233,260,312,258,178,110,69267,84670
1400000US25013811000,Census Tract 8110; Hampden County; Massachusetts,2103,71,54,206,125,405,369,313,346,53,161,61563,79970
1400000US25013811101,Census Tract 8111.01; Hampden County; Massachusetts,1819,139,44,265,94,360,213,392,132,33,147,51250,79063
1400000US25013811102,Census Tract 8111.02; Hampden County; Massachusetts,2726,294,107,79,189,330,317,429,604,277,100,77870,85949
1400000US25013811200,Census Tract 8112; Hampden County; Massachusetts,1976,120,149,168,209,173,203,442,218,206,88,71986,77101
1400000US25013811301,Census Tract 8113.01; Hampden County; Massachusetts,2671,74,175,142,181,303,516,453,575,112,140,73750,79985
1400000US25013811302,Census Tract 8113.02; Hampden County; Massachusetts,2502,99,98,132,161,345,515,416,342,280,114,64038,84338
1400000US25013811400,Census Tract 8114; Hampden County; Massachusetts,842,149,118,55,114,64,140,82,25,56,39,33897,59461
1400000US25013811500,Census Tract 8115; Hampden County; Massachusetts,635,158,36,179,153,20,49,26,14,0,0,21418,26795
1400000US25013811600,Census Tract 8116; Hampden County; Massachusetts,1203,141,249,155,52,294,165,89,47,0,11,35592,40501
1400000US25013811700,Census Tract 8117; Hampden County; Massachusetts,1068,90,200,285,85,76,122,116,77,0,17,23202,42489
1400000US25013811800,Census Tract 8118; Hampden County; Massachusetts,1672,168,157,116,125,258,280,254,214,78,22,52816,63622
1400000US25013811900,Census Tract 8119; Hampden County; Massachusetts,1388,17,0,68,48,154,177,187,296,215,226,101581,119790
1400000US25013812001,Census Tract 8120.01; Hampden County; Massachusetts,1393,54,159,205,51,131,292,59,225,114,103,57924,87999
1400000US25013812002,Census Tract 8120.02; Hampden County; Massachusetts,1874,121,81,139,222,403,247,263,180,134,84,49517,71484
1400000US25013812101,Census Tract 8121.01; Hampden County; Massachusetts,2061,43,21,98,56,230,371,208,499,286,249,100230,115141
1400000US25013812103,Census Tract 8121.03; Hampden County; Massachusetts,1529,157,211,92,58,192,402,282,103,6,26,51017,57057
1400000US25013812104,Census Tract 8121.04; Hampden County; Massachusetts,1859,128,141,225,133,244,244,314,184,99,147,52438,74246
1400000US25013812201,Census Tract 8122.01; Hampden County; Massachusetts,2328,45,252,216,84,345,441,335,309,190,111,55067,75842
1400000US25013812202,Census Tract 8122.02; Hampden County; Massachusetts,2056,108,111,153,288,302,292,191,404,86,121,51667,78839
1400000US25013812300,Census Tract 8123; Hampden County; Massachusetts,2300,190,73,236,121,813,315,277,150,90,35,39011,55083
1400000US25013812401,Census Tract 8124.01; Hampden County; Massachusetts,2661,39,0,60,120,145,279,303,789,298,628,122598,143603
1400000US25013812403,Census Tract 8124.03; Hampden County; Massachusetts,1866,102,79,201,86,341,348,185,291,174,59,59648,74508
1400000US25013812404,Census Tract 8124.04; Hampden County; Massachusetts,1387,39,14,88,12,51,171,196,394,135,287,110605,147557
1400000US25013812500,Census Tract 8125; Hampden County; Massachusetts,2891,132,87,145,170,201,484,290,772,187,423,95531,107380
1400000US25013812600,Census Tract 8126; Hampden County; Massachusetts,2489,57,14,101,133,170,459,312,679,247,317,99766,126788
1400000US25013812701,Census Tract 8127.01; Hampden County; Massachusetts,1630,91,62,105,124,261,456,219,240,37,35,54725,65628
1400000US25013812702,Census Tract 8127.02; Hampden County; Massachusetts,2651,135,416,370,160,241,330,365,375,157,102,53173,68005
1400000US25013812800,Census Tract 8128; Hampden County; Massachusetts,2786,115,82,190,154,282,300,507,515,327,314,88307,110165
1400000US25013812901,Census Tract 8129.01; Hampden County; Massachusetts,1345,31,28,58,29,33,302,232,349,208,75,84250,106272
1400000US25013812902,Census Tract 8129.02; Hampden County; Massachusetts,1857,48,52,47,64,89,218,208,433,239,459,114176,143368
1400000US25013812903,Census Tract 8129.03; Hampden County; Massachusetts,24,0,0,0,0,0,15,0,4,0,5,-,110792
1400000US25013813001,Census Tract 8130.01; Hampden County; Massachusetts,1221,3,0,65,70,139,182,228,287,147,100,90341,108455
1400000US25013813002,Census Tract 8130.02; Hampden County; Massachusetts,1594,41,28,80,43,105,212,221,363,256,245,106300,131017
1400000US25013813101,Census Tract 8131.01; Hampden County; Massachusetts,2313,93,16,69,184,321,288,160,498,417,267,114688,121129
1400000US25013813102,Census Tract 8131.02; Hampden County; Massachusetts,1497,10,21,106,25,124,302,124,336,126,323,104375,125607
1400000US25013813204,Census Tract 8132.04; Hampden County; Massachusetts,1207,0,0,36,70,157,131,172,165,119,357,113516,163917
1400000US25013813205,Census Tract 8132.05; Hampden County; Massachusetts,3157,138,111,222,304,114,457,374,701,383,353,90808,105004
1400000US25013813206,Census Tract 8132.06; Hampden County; Massachusetts,1655,69,96,86,117,141,154,203,348,308,133,95262,112059
1400000US25013813207,Census Tract 8132.07; Hampden County; Massachusetts,2136,81,95,89,66,349,400,332,398,256,70,72258,91124
1400000US25013813208,Census Tract 8132.08; Hampden County; Massachusetts,1322,65,54,29,198,88,142,177,239,208,122,83351,104148
1400000US25013813209,Census Tract 8132.09; Hampden County; Massachusetts,2315,104,38,49,225,415,566,174,280,176,288,61835,94083
1400000US25013813301,Census Tract 8133.01; Hampden County; Massachusetts,2636,46,14,71,312,35,131,151,716,319,841,142252,166476
1400000US25013813303,Census Tract 8133.03; Hampden County; Massachusetts,1586,29,49,95,48,83,66,43,298,153,722,185565,238225
1400000US25013813304,Census Tract 8133.04; Hampden County; Massachusetts,1489,34,10,10,64,89,101,117,344,244,476,144358,186256
1400000US25013813401,Census Tract 8134.01; Hampden County; Massachusetts,1962,20,29,47,28,107,480,319,434,275,223,96076,112255
1400000US25013813403,Census Tract 8134.03; Hampden County; Massachusetts,1552,43,59,87,41,106,213,232,338,135,298,99569,122520
1400000US25013813404,Census Tract 8134.04; Hampden County; Massachusetts,2386,97,15,82,90,222,302,270,225,286,797,133333,167777
1400000US25013813500,Census Tract 8135; Hampden County; Massachusetts,1965,14,18,58,114,97,211,371,397,286,399,110703,127702
1400000US25013813601,Census Tract 8136.01; Hampden County; Massachusetts,3034,28,197,79,159,310,257,389,709,436,470,103218,139100
1400000US25013813602,Census Tract 8136.02; Hampden County; Massachusetts,2311,17,33,47,156,0,111,199,474,456,818,158430,184531
1400000US25013813701,Census Tract 8137.01; Hampden County; Massachusetts,1437,91,129,124,48,64,132,199,251,248,151,93533,115948
1400000US25013813702,Census Tract 8137.02; Hampden County; Massachusetts,1952,0,23,118,162,250,279,262,419,273,166,82111,104799
1400000US25013813801,Census Tract 8138.01; Hampden County; Massachusetts,1930,72,34,77,141,111,263,388,455,185,204,90523,111615
1400000US25013813802,Census Tract 8138.02; Hampden County; Massachusetts,1479,39,57,86,79,151,150,171,249,149,348,101477,135647
1400000US25015820101,Census Tract 8201.01; Hampshire County; Massachusetts,2902,137,57,150,157,304,336,478,700,343,240,93274,98768
1400000US25015820102,Census Tract 8201.02; Hampshire County; Massachusetts,1586,45,169,274,232,179,290,132,135,81,49,41796,59116
1400000US25015820205,Census Tract 8202.05; Hampshire County; Massachusetts,3084,29,51,166,79,195,327,525,824,423,465,117610,125387
1400000US25015820206,Census Tract 8202.06; Hampshire County; Massachusetts,1627,130,73,112,20,150,118,195,277,352,200,106685,120789
1400000US25015820207,Census Tract 8202.07; Hampshire County; Massachusetts,2272,22,96,146,229,100,267,478,652,196,86,82404,97943
1400000US25015820300,Census Tract 8203; Hampshire County; Massachusetts,2481,201,214,143,155,301,392,123,317,284,351,60972,104203
1400000US25015820400,Census Tract 8204; Hampshire County; Massachusetts,34,0,4,0,0,0,19,0,0,0,11,-,169656
1400000US25015820500,Census Tract 8205; Hampshire County; Massachusetts,3033,404,174,522,234,205,392,233,389,125,355,48628,79026
1400000US25015820600,Census Tract 8206; Hampshire County; Massachusetts,19,6,0,0,0,7,1,0,0,0,5,-,98116
1400000US25015820700,Census Tract 8207; Hampshire County; Massachusetts,1535,327,32,81,81,85,112,125,233,152,307,79410,120935
1400000US25015820801,Census Tract 8208.01; Hampshire County; Massachusetts,1937,0,78,121,74,66,399,344,205,249,401,94149,152745
1400000US25015820802,Census Tract 8208.02; Hampshire County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25015820900,Census Tract 8209; Hampshire County; Massachusetts,2539,52,118,115,71,217,236,216,672,277,565,110188,147068
1400000US25015821000,Census Tract 8210; Hampshire County; Massachusetts,2110,86,17,47,258,192,278,221,410,212,389,96806,148771
1400000US25015821101,Census Tract 8211.01; Hampshire County; Massachusetts,3220,240,68,140,163,284,427,307,735,284,572,92308,118458
1400000US25015821200,Census Tract 8212; Hampshire County; Massachusetts,29,4,0,0,0,0,4,0,0,12,9,170781,202248
1400000US25015821300,Census Tract 8213; Hampshire County; Massachusetts,1887,25,67,101,93,243,317,190,285,287,279,88839,132504
1400000US25015821400,Census Tract 8214; Hampshire County; Massachusetts,2293,0,0,89,18,252,231,318,549,312,524,117580,142732
1400000US25015821500,Census Tract 8215; Hampshire County; Massachusetts,1458,78,23,130,73,107,133,176,354,208,176,100381,118544
1400000US25015821601,Census Tract 8216.01; Hampshire County; Massachusetts,1805,85,87,51,173,189,262,262,286,200,210,80799,113785
1400000US25015821602,Census Tract 8216.02; Hampshire County; Massachusetts,1854,131,139,109,187,260,158,165,351,102,252,61538,104697
1400000US25015821700,Census Tract 8217; Hampshire County; Massachusetts,1563,22,9,75,131,226,215,127,447,169,142,92303,112130
1400000US25015821901,Census Tract 8219.01; Hampshire County; Massachusetts,1334,59,22,98,29,166,214,170,138,133,305,80313,138269
1400000US25015821903,Census Tract 8219.03; Hampshire County; Massachusetts,2048,64,127,329,295,127,343,275,267,57,164,62863,77631
1400000US25015821904,Census Tract 8219.04; Hampshire County; Massachusetts,1621,127,43,46,186,72,237,204,258,173,275,88917,104971
1400000US25015822000,Census Tract 8220; Hampshire County; Massachusetts,108,6,0,0,15,9,15,18,17,15,13,93889,127697
1400000US25015822200,Census Tract 8222; Hampshire County; Massachusetts,2191,41,77,160,195,118,286,230,512,168,404,97375,131812
1400000US25015822300,Census Tract 8223; Hampshire County; Massachusetts,2711,43,122,270,182,287,575,403,448,272,109,69418,85725
1400000US25015822401,Census Tract 8224.01; Hampshire County; Massachusetts,2552,61,108,83,103,329,278,353,616,407,214,96182,108334
1400000US25015822402,Census Tract 8224.02; Hampshire County; Massachusetts,2661,80,85,116,322,566,616,289,301,152,134,58376,83672
1400000US25015822500,Census Tract 8225; Hampshire County; Massachusetts,2464,12,68,51,73,317,386,182,505,317,553,125534,154237
1400000US25015822601,Census Tract 8226.01; Hampshire County; Massachusetts,869,20,11,13,56,125,80,157,175,182,50,94871,106986
1400000US25015822603,Census Tract 8226.03; Hampshire County; Massachusetts,622,11,18,16,24,43,109,106,137,52,106,95192,121971
1400000US25015822607,Census Tract 8226.07; Hampshire County; Massachusetts,1974,44,14,75,85,192,234,313,563,240,214,102344,122840
1400000US25015822700,Census Tract 8227; Hampshire County; Massachusetts,1347,46,37,78,57,129,185,225,294,143,153,88125,111218
1400000US25017300100,Census Tract 3001; Middlesex County; Massachusetts,1264,0,29,45,62,70,170,114,396,146,232,110536,138840
1400000US25017301101,Census Tract 3011.01; Middlesex County; Massachusetts,1563,108,52,122,53,80,204,143,287,190,324,107604,123375
1400000US25017301102,Census Tract 3011.02; Middlesex County; Massachusetts,1873,116,8,33,76,112,202,198,382,440,306,122942,128806
1400000US25017310101,Census Tract 3101.01; Middlesex County; Massachusetts,1777,76,94,279,89,231,271,173,261,205,98,66377,85100
1400000US25017310102,Census Tract 3101.02; Middlesex County; Massachusetts,1416,105,191,157,142,116,194,130,191,80,110,49531,76992
1400000US25017310200,Census Tract 3102; Middlesex County; Massachusetts,2224,103,205,113,85,211,424,194,634,120,135,74386,84013
1400000US25017310300,Census Tract 3103; Middlesex County; Massachusetts,2473,240,34,153,212,256,617,263,472,176,50,68071,74045
1400000US25017310400,Census Tract 3104; Middlesex County; Massachusetts,1180,88,112,100,154,101,246,161,117,78,23,54038,63291
1400000US25017310500,Census Tract 3105; Middlesex County; Massachusetts,1420,38,153,31,27,129,321,173,418,71,59,75410,87343
1400000US25017310601,Census Tract 3106.01; Middlesex County; Massachusetts,2042,44,100,120,32,183,489,238,429,207,200,75872,98211
1400000US25017310602,Census Tract 3106.02; Middlesex County; Massachusetts,2405,105,71,90,74,0,410,505,648,255,247,94042,124346
1400000US25017310700,Census Tract 3107; Middlesex County; Massachusetts,1451,22,86,172,154,192,233,263,118,62,149,62102,100013
1400000US25017311100,Census Tract 3111; Middlesex County; Massachusetts,1016,101,59,50,37,117,144,115,245,73,75,75000,88663
1400000US25017311200,Census Tract 3112; Middlesex County; Massachusetts,1415,133,279,55,72,180,265,217,110,0,104,49102,65910
1400000US25017311300,Census Tract 3113; Middlesex County; Massachusetts,1392,51,90,119,92,73,201,402,244,48,72,80316,82139
1400000US25017311400,Census Tract 3114; Middlesex County; Massachusetts,2602,138,140,52,142,286,387,406,445,513,93,90244,94821
1400000US25017311500,Census Tract 3115; Middlesex County; Massachusetts,1129,48,0,68,85,35,125,87,183,82,416,122887,156864
1400000US25017311600,Census Tract 3116; Middlesex County; Massachusetts,1980,41,39,8,84,87,257,274,576,232,382,118170,163851
1400000US25017311700,Census Tract 3117; Middlesex County; Massachusetts,1640,103,41,107,27,90,205,211,475,247,134,102500,111082
1400000US25017311800,Census Tract 3118; Middlesex County; Massachusetts,1124,63,28,184,55,0,205,157,125,64,243,79034,126314
1400000US25017311900,Census Tract 3119; Middlesex County; Massachusetts,1267,53,119,195,84,220,163,177,130,79,47,46108,68737
1400000US25017312000,Census Tract 3120; Middlesex County; Massachusetts,886,62,52,121,90,77,66,69,296,6,47,63676,77056
1400000US25017312100,Census Tract 3121; Middlesex County; Massachusetts,1285,61,89,79,19,54,170,327,343,113,30,84678,86386
1400000US25017312200,Census Tract 3122; Middlesex County; Massachusetts,1788,34,6,93,88,179,509,252,399,88,140,73295,95096
1400000US25017312300,Census Tract 3123; Middlesex County; Massachusetts,2070,15,12,54,13,146,527,167,837,135,164,117649,106456
1400000US25017312400,Census Tract 3124; Middlesex County; Massachusetts,980,80,85,170,131,102,181,99,24,74,34,36667,61283
1400000US25017312501,Census Tract 3125.01; Middlesex County; Massachusetts,1813,65,11,79,122,197,202,152,448,158,379,106114,121979
1400000US25017312502,Census Tract 3125.02; Middlesex County; Massachusetts,1657,24,35,148,50,57,198,182,394,228,341,117007,145035
1400000US25017313101,Census Tract 3131.01; Middlesex County; Massachusetts,2285,0,40,80,46,198,242,233,276,439,731,163802,172622
1400000US25017313102,Census Tract 3131.02; Middlesex County; Massachusetts,1886,0,16,130,12,31,244,257,432,269,495,125938,162714
1400000US25017314101,Census Tract 3141.01; Middlesex County; Massachusetts,2381,39,110,100,125,186,202,138,619,383,479,115369,134053
1400000US25017314102,Census Tract 3141.02; Middlesex County; Massachusetts,3017,121,28,154,163,282,609,278,863,282,237,89058,102439
1400000US25017314200,Census Tract 3142; Middlesex County; Massachusetts,2087,31,43,66,116,275,190,457,241,447,221,87392,109882
1400000US25017314301,Census Tract 3143.01; Middlesex County; Massachusetts,3561,89,57,90,110,467,323,297,893,648,587,121763,131708
1400000US25017314302,Census Tract 3143.02; Middlesex County; Massachusetts,1099,0,7,12,40,46,47,95,305,244,303,149479,181416
1400000US25017315100,Census Tract 3151; Middlesex County; Massachusetts,1961,50,25,25,172,104,168,145,325,219,728,147034,161782
1400000US25017315200,Census Tract 3152; Middlesex County; Massachusetts,3456,35,17,192,184,334,607,278,762,317,730,108438,132433
1400000US25017315401,Census Tract 3154.01; Middlesex County; Massachusetts,1730,63,43,69,145,102,229,149,463,255,212,107656,120634
1400000US25017315402,Census Tract 3154.02; Middlesex County; Massachusetts,1336,8,0,46,17,19,273,137,275,164,397,126429,167845
1400000US25017315403,Census Tract 3154.03; Middlesex County; Massachusetts,542,8,0,13,0,32,51,66,102,152,118,149808,157846
1400000US25017315500,Census Tract 3155; Middlesex County; Massachusetts,2908,0,0,52,48,324,390,178,668,486,762,136724,144318
1400000US25017316101,Census Tract 3161.01; Middlesex County; Massachusetts,1625,42,0,79,53,46,178,88,359,304,476,145875,158134
1400000US25017316102,Census Tract 3161.02; Middlesex County; Massachusetts,2352,36,19,75,46,79,242,199,273,754,629,163327,173607
1400000US25017316201,Census Tract 3162.01; Middlesex County; Massachusetts,1528,14,11,55,29,11,102,247,290,293,476,153333,172042
